user_id,name,age,gender,target_gender,location,occupation,anxiety,avoidance,Lifestyle,Arts & Creativity,Music,Movies & Shows,Intellectual & Learning,Food & Drinks,Sports & Outdoor,Gaming & Digital,Travel & Culture,Personality & Values,Relationship Intent
930.0,Supun,32.0,Male,Female,Matara,Pharmacist,1.22,2.97,"[""Night Owl"", ""Early Bird"", ""Fitness"", ""Meditation""]","[""Fashion"", ""Photography""]","[""Jazz"", ""Hip-Hop"", ""EDM""]","[""Anime"", ""Documentaries"", ""K-Dramas""]","[""Self-Improvement"", ""AI & Machine Learning"", ""Books & Reading""]","[""Baking"", ""Cooking"", ""Coffee""]","[""Basketball""]","[""Mobile Gaming"", ""Board Games""]","[""Cultural Festivals""]","[""Family-Oriented"", ""Atheist""]","[""Long-Term Relationship""]"
931.0,Isuru madushanka,33.0,Male,Female,Matara,Doctor,5.64,1.67,"[""Pet Lover""]","[""Painting"", ""Poetry"", ""DIY & Crafts"", ""Interior Design""]","[""K-Pop"", ""Pop"", ""Hip-Hop"", ""Jazz""]","[""Documentaries""]","[""History"", ""AI & Machine Learning""]","[""Cooking"", ""Coffee"", ""Craft Beer"", ""Street Food""]","[""Surfing"", ""Hiking""]","[""Board Games""]","[""Cultural Festivals"", ""Mountains""]","[""Environmentalist"", ""Atheist"", ""Religious""]","[""Long-Term Relationship""]"
932.0,Hiruni Herath,34.0,Female,Male,Badulla,Electrician,1.28,2.1,"[""Digital Nomad"", ""Fitness"", ""Pet Lover""]","[""Filmmaking"", ""Painting"", ""Poetry""]","[""Pop"", ""Indie""]","[""Thriller"", ""Sci-Fi"", ""Romance""]","[""Startups"", ""Self-Improvement"", ""Philosophy""]","[""Fine Dining"", ""Coffee""]","[""Camping""]","[""Dungeons & Dragons"", ""VR"", ""eSports""]","[""Luxury Travel""]","[""Feminist"", ""Politically Active"", ""Atheist"", ""Environmentalist""]","[""Long-Term Relationship""]"
933.0,Chamara Peris,18.0,Female,Male,Monaragala,Nurse,2.97,3.15,"[""Yoga"", ""Vegan"", ""Digital Nomad""]","[""Painting"", ""Filmmaking"", ""Interior Design"", ""Graphic Design""]","[""Classical""]","[""Romance"", ""Sitcoms""]","[""Technology"", ""AI & Machine Learning"", ""Science"", ""History""]","[""Spicy Food"", ""Baking"", ""Wine"", ""Street Food""]","[""Surfing"", ""Adventure Sports"", ""Football"", ""Basketball""]","[""VR""]","[""Road Trips"", ""Backpacking"", ""Cultural Festivals""]","[""Feminist""]","[""Casual Dating""]"
934.0,Bimasha,32.0,Female,Male,Kalutara,Tourism Guide,3.79,4.48,"[""Pet Lover""]","[""Writing"", ""Filmmaking"", ""Painting"", ""Fashion""]","[""Playing Instruments""]","[""Thriller""]","[""Self-Improvement""]","[""Wine"", ""Coffee"", ""Cooking"", ""Baking""]","[""Swimming"", ""Hiking""]","[""eSports""]","[""Museums"", ""Cultural Festivals""]","[""Politically Active""]","[""Open Relationship""]"
935.0,Nethmi,40.0,Male,Female,Ratnapura,Electrician,3.98,2.56,"[""Pet Lover"", ""Gym""]","[""Poetry"", ""Photography"", ""DIY & Crafts""]","[""Playing Instruments""]","[""Documentaries""]","[""Books & Reading""]","[""Fine Dining"", ""Baking"", ""Spicy Food"", ""Cooking""]","[""Cycling""]","[""Board Games"", ""eSports"", ""VR"", ""Crypto""]","[""Mountains""]","[""Career-Focused""]","[""Long-Term Relationship""]"
936.0,Nethma Edirisinghe,36.0,Female,Male,Badulla,Teacher,5.32,4.85,"[""Nightlife""]","[""Poetry"", ""Graphic Design"", ""Fashion"", ""Photography""]","[""Singing"", ""K-Pop"", ""Playing Instruments"", ""EDM""]","[""Sci-Fi"", ""Horror""]","[""Startups"", ""Philosophy"", ""AI & Machine Learning""]","[""Fine Dining"", ""Spicy Food""]","[""Cycling""]","[""Mobile Gaming""]","[""Road Trips"", ""Languages""]","[""Politically Active"", ""Career-Focused"", ""Family-Oriented""]","[""Casual Dating""]"
937.0,Isuru,24.0,Male,Female,Badulla,Student,4.41,6.7,"[""Night Owl"", ""Vegan""]","[""Photography"", ""Painting"", ""Poetry""]","[""Classical"", ""K-Pop"", ""EDM""]","[""Romance"", ""Anime""]","[""Philosophy"", ""Psychology""]","[""Cooking"", ""Baking""]","[""Adventure Sports""]","[""Board Games"", ""eSports"", ""Mobile Gaming"", ""VR""]","[""Mountains"", ""Backpacking""]","[""Religious""]","[""Still Figuring It Out""]"
938.0,Shanuli,36.0,Male,Female,Hambantota,Tourism Guide,2.72,4.79,"[""Pet Lover"", ""Vegetarian"", ""Fitness"", ""Vegan""]","[""Interior Design""]","[""Singing"", ""Hip-Hop""]","[""K-Dramas"", ""Anime"", ""Romance""]","[""Technology"", ""Books & Reading"", ""Philosophy""]","[""Baking"", ""Cooking"", ""Craft Beer"", ""Street Food""]","[""Cycling""]","[""Mobile Gaming"", ""VR"", ""Console Gaming""]","[""Road Trips"", ""Luxury Travel""]","[""Atheist""]","[""Open Relationship""]"
939.0,Dinesh Dissanayake,18.0,Male,Female,Kalutara,Chef,3.19,3.81,"[""Early Bird""]","[""Interior Design"", ""Painting""]","[""Classical"", ""Hip-Hop""]","[""Thriller"", ""Documentaries"", ""Horror"", ""K-Dramas""]","[""Startups"", ""Self-Improvement""]","[""Coffee"", ""Fine Dining"", ""Baking"", ""Cooking""]","[""Cricket"", ""Cycling"", ""Surfing"", ""Football""]","[""Board Games""]","[""Cultural Festivals"", ""Museums"", ""Luxury Travel""]","[""Environmentalist"", ""Family-Oriented""]","[""Still Figuring It Out""]"
940.0,Nuwan,36.0,Male,Female,Kandy,Nurse,5.25,3.23,"[""Pet Lover""]","[""Painting"", ""Photography""]","[""Singing"", ""Rock"", ""EDM""]","[""Romance"", ""Documentaries"", ""Anime""]","[""Psychology"", ""History"", ""Philosophy"", ""Technology""]","[""Wine""]","[""Adventure Sports"", ""Football""]","[""Dungeons & Dragons""]","[""Backpacking"", ""Museums"", ""Beaches"", ""Luxury Travel""]","[""Atheist"", ""Family-Oriented"", ""Politically Active"", ""Feminist""]","[""Marriage""]"
941.0,Tharushi,23.0,Female,Male,Kegalle,Marketing Executive,6.14,4.3,"[""Vegetarian"", ""Digital Nomad""]","[""Poetry"", ""Interior Design"", ""Graphic Design""]","[""Singing"", ""Hip-Hop""]","[""Romance"", ""Sitcoms""]","[""AI & Machine Learning"", ""History"", ""Books & Reading""]","[""Spicy Food""]","[""Cycling"", ""Cricket"", ""Camping"", ""Football""]","[""Web3"", ""Mobile Gaming"", ""Crypto"", ""PC Gaming""]","[""Mountains""]","[""Environmentalist"", ""Spiritual"", ""Religious""]","[""Casual Dating""]"
942.0,Dilshan Herath,40.0,Male,Female,Badulla,Student,3.99,1.64,"[""Pet Lover"", ""Digital Nomad""]","[""Fashion"", ""Painting"", ""Writing"", ""DIY & Crafts""]","[""Indie"", ""Rock"", ""EDM"", ""Hip-Hop""]","[""Romance"", ""Sitcoms"", ""Horror"", ""K-Dramas""]","[""Philosophy"", ""AI & Machine Learning"", ""Technology"", ""Psychology""]","[""Wine"", ""Cooking""]","[""Football""]","[""Dungeons & Dragons"", ""Console Gaming"", ""eSports"", ""Mobile Gaming""]","[""Cultural Festivals"", ""Languages""]","[""Atheist"", ""Religious""]","[""Marriage""]"
943.0,Madusha Rodrigo,33.0,Female,Male,Monaragala,Business Owner,2.98,3.31,"[""Meditation""]","[""Poetry"", ""DIY & Crafts"", ""Writing""]","[""Pop""]","[""Sitcoms"", ""Romance""]","[""Philosophy"", ""Psychology""]","[""Wine"", ""Spicy Food"", ""Craft Beer"", ""Fine Dining""]","[""Basketball"", ""Surfing"", ""Cricket"", ""Football""]","[""Console Gaming"", ""PC Gaming""]","[""Beaches""]","[""Career-Focused"", ""Environmentalist"", ""Spiritual""]","[""Casual Dating""]"
944.0,Malith Hewage,40.0,Male,Female,Gampaha,Teacher,1.52,3.5,"[""Night Owl"", ""Pet Lover"", ""Yoga""]","[""Writing""]","[""Pop""]","[""Romance""]","[""History"", ""Books & Reading""]","[""Fine Dining"", ""Street Food"", ""Spicy Food""]","[""Surfing"", ""Hiking""]","[""Mobile Gaming"", ""Console Gaming"", ""Dungeons & Dragons"", ""eSports""]","[""Beaches"", ""Museums"", ""Mountains""]","[""Atheist""]","[""Still Figuring It Out""]"
945.0,Gayan Vithanage,34.0,Male,Female,Badulla,Electrician,3.61,4.26,"[""Night Owl""]","[""Graphic Design"", ""Filmmaking""]","[""Jazz""]","[""Horror"", ""Sci-Fi"", ""Thriller"", ""K-Dramas""]","[""Technology"", ""Philosophy"", ""Science""]","[""Fine Dining"", ""Coffee""]","[""Surfing"", ""Hiking"", ""Camping"", ""Cricket""]","[""PC Gaming"", ""eSports"", ""Web3""]","[""Mountains""]","[""Environmentalist""]","[""Casual Dating""]"
946.0,Dilshan,35.0,Female,Male,Hambantota,Bank Officer,2.14,1.0,"[""Fitness"", ""Pet Lover"", ""Early Bird""]","[""Writing"", ""Interior Design""]","[""Classical""]","[""Documentaries""]","[""Startups""]","[""Street Food"", ""Wine"", ""Fine Dining""]","[""Basketball"", ""Swimming"", ""Adventure Sports"", ""Cycling""]","[""Dungeons & Dragons"", ""Board Games"", ""Console Gaming"", ""Web3""]","[""Cultural Festivals""]","[""Career-Focused"", ""Feminist"", ""Atheist""]","[""Marriage""]"
947.0,Sanduni Warnakulasooriya,27.0,Female,Male,Hambantota,Civil Servant,2.5,4.2,"[""Vegan"", ""Nightlife""]","[""DIY & Crafts"", ""Filmmaking"", ""Writing""]","[""Jazz"", ""EDM""]","[""Anime"", ""K-Dramas""]","[""Self-Improvement""]","[""Coffee"", ""Craft Beer"", ""Cooking"", ""Baking""]","[""Swimming"", ""Camping""]","[""eSports"", ""Crypto""]","[""Luxury Travel"", ""Road Trips"", ""Languages"", ""Cultural Festivals""]","[""Atheist"", ""Feminist""]","[""Still Figuring It Out""]"
948.0,Tharushi Kulatunga,38.0,Male,Female,Kalutara,Teacher,1.83,3.28,"[""Vegan"", ""Traveling"", ""Pet Lover"", ""Early Bird""]","[""Painting"", ""Filmmaking""]","[""Rock"", ""Pop""]","[""Anime"", ""Horror"", ""Romance""]","[""Science"", ""Startups"", ""AI & Machine Learning"", ""Psychology""]","[""Wine""]","[""Swimming"", ""Adventure Sports"", ""Cycling"", ""Football""]","[""VR"", ""Console Gaming""]","[""Road Trips"", ""Mountains"", ""Beaches"", ""Museums""]","[""Politically Active"", ""Environmentalist"", ""Feminist""]","[""Long-Term Relationship""]"
949.0,Nipuni,32.0,Female,Male,Matara,Accountant,3.83,3.9,"[""Pet Lover"", ""Yoga""]","[""Filmmaking"", ""Fashion"", ""Poetry"", ""Painting""]","[""Playing Instruments""]","[""Romance"", ""Anime"", ""K-Dramas""]","[""Philosophy"", ""AI & Machine Learning"", ""Books & Reading""]","[""Craft Beer"", ""Wine"", ""Baking""]","[""Cricket""]","[""VR"", ""Web3""]","[""Backpacking"", ""Languages""]","[""Atheist"", ""Family-Oriented"", ""Politically Active""]","[""Long-Term Relationship""]"
950.0,Shanuli Jayawardena,35.0,Female,Male,Matara,Journalist,5.01,4.07,"[""Yoga"", ""Meditation"", ""Gym"", ""Fitness""]","[""Photography"", ""Filmmaking""]","[""Indie"", ""Pop""]","[""Romance""]","[""Self-Improvement"", ""History""]","[""Wine"", ""Craft Beer"", ""Coffee"", ""Spicy Food""]","[""Hiking"", ""Cycling"", ""Football""]","[""Console Gaming"", ""Web3"", ""Mobile Gaming"", ""Dungeons & Dragons""]","[""Mountains"", ""Museums""]","[""Atheist"", ""Career-Focused"", ""Family-Oriented"", ""Spiritual""]","[""Marriage""]"
951.0,Thurya Wijerathna,32.0,Male,Female,Badulla,Business Owner,5.44,1.87,"[""Vegetarian"", ""Early Bird""]","[""Photography""]","[""Singing"", ""Indie"", ""EDM""]","[""Sitcoms"", ""Romance"", ""Thriller""]","[""AI & Machine Learning"", ""History"", ""Startups""]","[""Coffee""]","[""Cycling"", ""Surfing"", ""Camping"", ""Cricket""]","[""Console Gaming"", ""Mobile Gaming"", ""Crypto"", ""PC Gaming""]","[""Road Trips"", ""Mountains"", ""Luxury Travel""]","[""Politically Active"", ""Feminist""]","[""Marriage""]"
952.0,Nuwan,20.0,Male,Female,Ratnapura,Electrician,4.88,1.06,"[""Fitness"", ""Traveling"", ""Vegetarian"", ""Meditation""]","[""Interior Design"", ""Filmmaking"", ""Graphic Design""]","[""EDM"", ""Classical"", ""Jazz""]","[""Thriller"", ""Horror""]","[""Books & Reading"", ""AI & Machine Learning"", ""Self-Improvement"", ""Philosophy""]","[""Street Food"", ""Fine Dining"", ""Craft Beer""]","[""Surfing"", ""Football"", ""Cricket""]","[""Crypto"", ""eSports"", ""PC Gaming"", ""Console Gaming""]","[""Luxury Travel"", ""Road Trips"", ""Cultural Festivals""]","[""Feminist"", ""Career-Focused"", ""Politically Active""]","[""Still Figuring It Out""]"
953.0,Navodi,22.0,Female,Male,Ratnapura,Teacher,2.71,5.22,"[""Traveling""]","[""Filmmaking"", ""DIY & Crafts""]","[""Playing Instruments"", ""Indie"", ""Classical"", ""K-Pop""]","[""Sci-Fi"", ""K-Dramas""]","[""History""]","[""Spicy Food""]","[""Basketball"", ""Hiking""]","[""Dungeons & Dragons"", ""PC Gaming"", ""Console Gaming"", ""Web3""]","[""Mountains"", ""Museums"", ""Luxury Travel"", ""Languages""]","[""Spiritual""]","[""Long-Term Relationship""]"
954.0,Ravindu,37.0,Female,Male,Badulla,Doctor,1.86,3.56,"[""Traveling"", ""Gym"", ""Fitness""]","[""Graphic Design""]","[""Hip-Hop""]","[""K-Dramas""]","[""Technology"", ""AI & Machine Learning""]","[""Street Food""]","[""Camping"", ""Football"", ""Basketball""]","[""Board Games"", ""eSports""]","[""Museums"", ""Cultural Festivals""]","[""Politically Active"", ""Atheist"", ""Family-Oriented""]","[""Casual Dating""]"
955.0,Tharushi De Soyza,20.0,Male,Female,Kandy,Lawyer,3.27,1.86,"[""Traveling"", ""Early Bird""]","[""DIY & Crafts"", ""Painting""]","[""K-Pop"", ""Rock"", ""Pop"", ""Indie""]","[""Romance"", ""Sci-Fi"", ""K-Dramas"", ""Documentaries""]","[""Technology""]","[""Spicy Food""]","[""Cricket"", ""Football"", ""Hiking""]","[""Console Gaming""]","[""Luxury Travel"", ""Backpacking"", ""Languages""]","[""Feminist"", ""Career-Focused"", ""Family-Oriented""]","[""Open Relationship""]"
956.0,Dasun,21.0,Male,Female,Kalutara,Engineer,4.82,2.53,"[""Traveling"", ""Pet Lover""]","[""Filmmaking"", ""Graphic Design"", ""Photography"", ""DIY & Crafts""]","[""K-Pop"", ""Rock""]","[""Horror"", ""Anime"", ""Sitcoms"", ""Thriller""]","[""AI & Machine Learning"", ""History"", ""Psychology"", ""Science""]","[""Baking""]","[""Basketball"", ""Cricket"", ""Adventure Sports""]","[""Web3"", ""VR""]","[""Road Trips"", ""Mountains""]","[""Feminist"", ""Politically Active"", ""Family-Oriented""]","[""Marriage""]"
957.0,Venusha,40.0,Female,Male,Gampaha,Driver,4.96,1.11,"[""Fitness""]","[""Photography"", ""Interior Design""]","[""Pop""]","[""Anime"", ""Sci-Fi"", ""Romance""]","[""Books & Reading"", ""Science"", ""Self-Improvement""]","[""Baking"", ""Fine Dining""]","[""Adventure Sports"", ""Camping""]","[""VR""]","[""Luxury Travel"", ""Mountains"", ""Backpacking""]","[""Religious"", ""Career-Focused"", ""Spiritual"", ""Politically Active""]","[""Still Figuring It Out""]"
958.0,Menuwan Fonseka,35.0,Male,Female,Kalutara,Accountant,1.72,4.62,"[""Fitness"", ""Nightlife""]","[""DIY & Crafts"", ""Filmmaking""]","[""Rock""]","[""Horror""]","[""Psychology"", ""Self-Improvement"", ""Philosophy"", ""Startups""]","[""Spicy Food"", ""Coffee"", ""Craft Beer""]","[""Adventure Sports"", ""Camping"", ""Hiking""]","[""Mobile Gaming"", ""Console Gaming"", ""PC Gaming""]","[""Beaches"", ""Road Trips""]","[""Feminist""]","[""Long-Term Relationship""]"
959.0,Madusha,36.0,Female,Male,Ratnapura,Civil Servant,5.66,2.87,"[""Vegetarian"", ""Early Bird"", ""Yoga"", ""Night Owl""]","[""Poetry"", ""Interior Design"", ""Graphic Design"", ""Filmmaking""]","[""Jazz"", ""Rock"", ""Hip-Hop"", ""K-Pop""]","[""Anime"", ""Sci-Fi""]","[""Philosophy"", ""Books & Reading"", ""AI & Machine Learning"", ""Startups""]","[""Baking"", ""Cooking"", ""Wine""]","[""Football"", ""Adventure Sports""]","[""Board Games"", ""PC Gaming"", ""Mobile Gaming""]","[""Mountains""]","[""Religious""]","[""Still Figuring It Out""]"
960.0,Kasun,37.0,Male,Female,Matara,Journalist,1.0,2.77,"[""Fitness"", ""Meditation"", ""Nightlife""]","[""Filmmaking"", ""Poetry"", ""DIY & Crafts""]","[""Hip-Hop"", ""Indie"", ""K-Pop""]","[""Documentaries"", ""K-Dramas"", ""Thriller""]","[""Science"", ""History"", ""Startups""]","[""Street Food"", ""Craft Beer""]","[""Cycling"", ""Basketball"", ""Cricket"", ""Football""]","[""eSports"", ""Console Gaming""]","[""Cultural Festivals"", ""Luxury Travel""]","[""Religious"", ""Atheist"", ""Spiritual"", ""Family-Oriented""]","[""Marriage""]"
961.0,Hansani,40.0,Male,Female,Kegalle,Nurse,4.34,3.45,"[""Gym"", ""Traveling"", ""Vegetarian"", ""Fitness""]","[""Filmmaking""]","[""Jazz"", ""Rock"", ""Playing Instruments"", ""Singing""]","[""Sitcoms"", ""K-Dramas"", ""Anime""]","[""Self-Improvement"", ""Science"", ""Philosophy"", ""Startups""]","[""Fine Dining"", ""Street Food""]","[""Cycling""]","[""Board Games""]","[""Mountains"", ""Road Trips""]","[""Environmentalist"", ""Atheist"", ""Feminist""]","[""Still Figuring It Out""]"
962.0,Dewmini,29.0,Male,Female,Kandy,Driver,4.12,2.61,"[""Yoga"", ""Vegan"", ""Gym""]","[""Writing"", ""Poetry"", ""Interior Design""]","[""EDM"", ""Rock"", ""K-Pop"", ""Hip-Hop""]","[""Anime"", ""Romance""]","[""Technology"", ""Psychology""]","[""Coffee"", ""Fine Dining""]","[""Basketball"", ""Hiking"", ""Cricket"", ""Swimming""]","[""PC Gaming"", ""eSports""]","[""Luxury Travel"", ""Mountains""]","[""Spiritual"", ""Atheist"", ""Environmentalist""]","[""Casual Dating""]"
963.0,Udara De Soyza,38.0,Female,Male,Badulla,Bank Officer,1.76,1.43,"[""Night Owl"", ""Vegetarian"", ""Gym""]","[""Graphic Design""]","[""Classical""]","[""Sci-Fi"", ""Sitcoms""]","[""Self-Improvement"", ""History"", ""Technology"", ""AI & Machine Learning""]","[""Spicy Food"", ""Baking""]","[""Basketball"", ""Cycling"", ""Cricket""]","[""Console Gaming""]","[""Cultural Festivals"", ""Mountains"", ""Backpacking"", ""Road Trips""]","[""Career-Focused"", ""Religious"", ""Spiritual""]","[""Marriage""]"
964.0,Nethmi Dissanayake,25.0,Male,Female,Monaragala,Police Officer,3.48,3.3,"[""Vegan"", ""Vegetarian"", ""Early Bird""]","[""Painting""]","[""Singing"", ""Hip-Hop""]","[""Horror"", ""Thriller""]","[""Books & Reading""]","[""Spicy Food"", ""Street Food"", ""Cooking"", ""Fine Dining""]","[""Football"", ""Basketball"", ""Camping""]","[""Dungeons & Dragons""]","[""Road Trips"", ""Languages"", ""Cultural Festivals"", ""Museums""]","[""Career-Focused"", ""Environmentalist""]","[""Marriage""]"
965.0,Tharindu,27.0,Male,Female,Kandy,Teacher,5.04,3.5,"[""Vegan"", ""Gym""]","[""Fashion"", ""Graphic Design"", ""Photography"", ""Interior Design""]","[""K-Pop""]","[""Horror""]","[""AI & Machine Learning""]","[""Baking"", ""Fine Dining""]","[""Swimming"", ""Camping"", ""Basketball""]","[""VR"", ""Mobile Gaming"", ""Board Games"", ""Console Gaming""]","[""Cultural Festivals"", ""Museums"", ""Backpacking""]","[""Environmentalist"", ""Atheist"", ""Religious"", ""Feminist""]","[""Long-Term Relationship""]"
966.0,Shanuli,37.0,Male,Female,Gampaha,Electrician,3.77,3.43,"[""Vegan"", ""Yoga"", ""Digital Nomad"", ""Gym""]","[""Interior Design"", ""Poetry"", ""Painting""]","[""Rock"", ""Classical""]","[""Anime"", ""Romance"", ""Sitcoms"", ""Horror""]","[""Science""]","[""Wine""]","[""Adventure Sports"", ""Hiking"", ""Basketball""]","[""Web3"", ""Console Gaming""]","[""Backpacking"", ""Languages""]","[""Environmentalist"", ""Religious"", ""Feminist""]","[""Marriage""]"
967.0,Kavindi Perera,20.0,Male,Female,Kandy,Construction Worker,4.67,3.93,"[""Gym"", ""Vegetarian""]","[""Graphic Design""]","[""Indie"", ""Playing Instruments"", ""Jazz"", ""Rock""]","[""Anime"", ""Romance"", ""Sci-Fi"", ""Horror""]","[""Science"", ""Self-Improvement""]","[""Street Food"", ""Spicy Food"", ""Baking"", ""Cooking""]","[""Football"", ""Hiking"", ""Basketball""]","[""Dungeons & Dragons"", ""VR"", ""Crypto""]","[""Languages""]","[""Career-Focused"", ""Feminist"", ""Spiritual""]","[""Casual Dating""]"
968.0,Tharushi,37.0,Female,Male,Badulla,Student,1.0,4.11,"[""Fitness"", ""Gym"", ""Digital Nomad""]","[""Poetry""]","[""Playing Instruments""]","[""Sitcoms"", ""Romance"", ""K-Dramas"", ""Horror""]","[""Technology"", ""Startups"", ""History"", ""Psychology""]","[""Wine"", ""Street Food"", ""Coffee""]","[""Hiking"", ""Football""]","[""PC Gaming""]","[""Road Trips""]","[""Politically Active"", ""Feminist"", ""Spiritual"", ""Career-Focused""]","[""Marriage""]"
969.0,Anuki,24.0,Female,Male,Monaragala,Teacher,4.7,3.52,"[""Digital Nomad"", ""Night Owl"", ""Meditation""]","[""Fashion"", ""DIY & Crafts"", ""Filmmaking""]","[""Singing""]","[""Sci-Fi""]","[""Science""]","[""Fine Dining""]","[""Basketball""]","[""VR"", ""Crypto"", ""Dungeons & Dragons""]","[""Beaches""]","[""Career-Focused"", ""Environmentalist"", ""Family-Oriented"", ""Spiritual""]","[""Open Relationship""]"
970.0,Nethma,26.0,Female,Male,Monaragala,Software Developer,5.17,4.71,"[""Vegetarian"", ""Night Owl"", ""Digital Nomad"", ""Vegan""]","[""Photography"", ""Interior Design""]","[""Playing Instruments"", ""Pop""]","[""Sci-Fi"", ""Anime"", ""Documentaries"", ""K-Dramas""]","[""Startups"", ""AI & Machine Learning"", ""Psychology"", ""Books & Reading""]","[""Street Food"", ""Coffee""]","[""Cycling"", ""Camping"", ""Basketball"", ""Surfing""]","[""VR"", ""Console Gaming""]","[""Mountains""]","[""Religious"", ""Environmentalist""]","[""Marriage""]"
971.0,Kavindi Dissanayake,19.0,Male,Female,Kandy,Bank Officer,5.6,3.95,"[""Nightlife"", ""Pet Lover"", ""Meditation"", ""Vegan""]","[""Interior Design"", ""Graphic Design""]","[""Classical"", ""EDM"", ""Playing Instruments"", ""Rock""]","[""K-Dramas"", ""Horror"", ""Documentaries"", ""Sci-Fi""]","[""Psychology"", ""Self-Improvement"", ""Science"", ""AI & Machine Learning""]","[""Wine"", ""Craft Beer"", ""Street Food"", ""Spicy Food""]","[""Swimming""]","[""PC Gaming"", ""Dungeons & Dragons"", ""Board Games""]","[""Mountains"", ""Languages"", ""Luxury Travel""]","[""Family-Oriented""]","[""Marriage""]"
